"id","surgerytimestamp","species","name","tl","sl","weight","sex","firstposition","lastposition"
10,2009-09-07 00:00:00.000,4,Perch,313.0,0.0,438.0,female,2009-09-10 00:00:00.000,2010-05-05 00:00:00.000
82,2009-09-07 00:00:00.000,3,Catfish,1410.0,0.0,23855.0,?,2009-09-10 00:00:00.000,2010-09-28 00:00:00.000
26,2009-09-08 00:00:00.000,5,Pike,619.0,0.0,1531.0,female,2009-09-10 00:00:00.000,2011-02-11 00:00:00.000
65,2009-09-16 00:00:00.000,5,Pike,359.0,314.0,262.0,female,2009-09-16 00:00:00.000,2010-09-07 00:00:00.000
32,2009-09-16 00:00:00.000,5,Pike,551.0,495.0,879.0,female,2009-09-16 00:00:00.000,2011-06-24 00:00:00.000
43,2009-09-16 00:00:00.000,5,Pike,343.0,301.0,240.0,male,2009-09-16 00:00:00.000,2010-08-28 00:00:00.000
27,2009-09-16 00:00:00.000,5,Pike,443.0,390.0,468.0,female,2009-09-23 00:00:00.000,2010-08-10 00:00:00.000
36,2009-09-16 00:00:00.000,5,Pike,461.0,400.0,543.0,female,2009-09-16 00:00:00.000,2010-08-17 00:00:00.000
72,2009-09-16 00:00:00.000,5,Pike,505.0,443.0,673.0,female,2009-09-16 00:00:00.000,2011-06-25 00:00:00.000
73,2009-09-16 00:00:00.000,5,Pike,369.0,325.0,266.0,female,2009-09-16 00:00:00.000,2010-07-30 00:00:00.000
46,2009-09-16 00:00:00.000,5,Pike,415.0,363.0,458.0,female,2009-09-16 00:00:00.000,2010-08-10 00:00:00.000
53,2009-09-16 00:00:00.000,5,Pike,522.0,463.0,828.0,female,2009-09-16 00:00:00.000,2011-03-12 00:00:00.000
70,2009-09-16 00:00:00.000,5,Pike,399.0,347.0,341.0,female,2009-09-17 00:00:00.000,2010-07-09 00:00:00.000
41,2009-09-16 00:00:00.000,5,Pike,349.0,307.0,227.0,female,2009-09-16 00:00:00.000,2009-12-19 00:00:00.000
40,2009-09-16 00:00:00.000,5,Pike,368.0,323.0,246.0,female,2009-09-16 00:00:00.000,2009-11-15 00:00:00.000
61,2009-09-16 00:00:00.000,5,Pike,435.0,381.0,437.0,male,2009-09-16 00:00:00.000,2009-10-30 00:00:00.000
50,2009-09-16 00:00:00.000,5,Pike,389.0,337.0,328.0,female,2009-09-16 00:00:00.000,2009-10-06 00:00:00.000
77,2009-09-16 00:00:00.000,5,Pike,538.0,475.0,877.0,female,2009-09-16 00:00:00.000,2011-05-08 00:00:00.000
64,2009-09-23 00:00:00.000,5,Pike,528.0,457.0,842.0,male,2009-09-23 00:00:00.000,2011-03-19 00:00:00.000
68,2009-09-23 00:00:00.000,5,Pike,355.0,311.0,233.0,female,2009-09-24 00:00:00.000,2011-11-17 00:00:00.000
23,2009-09-23 00:00:00.000,5,Pike,506.0,441.0,778.0,female,2009-09-23 00:00:00.000,2011-04-20 00:00:00.000
9,2009-09-23 00:00:00.000,4,Perch,368.0,328.0,747.0,female,2009-09-23 00:00:00.000,2010-04-22 00:00:00.000
71,2009-09-23 00:00:00.000,5,Pike,554.0,482.0,971.0,female,2009-09-23 00:00:00.000,2011-04-17 00:00:00.000
67,2009-09-23 00:00:00.000,5,Pike,422.0,369.0,403.0,female,2009-09-23 00:00:00.000,2010-06-08 00:00:00.000
6,2009-09-23 00:00:00.000,4,Perch,337.0,297.0,572.0,female,2009-09-23 00:00:00.000,2010-06-03 00:00:00.000
45,2009-09-23 00:00:00.000,5,Pike,545.0,480.0,949.0,male,2009-09-23 00:00:00.000,2011-06-22 00:00:00.000
2,2009-09-23 00:00:00.000,4,Perch,367.0,322.0,735.0,female,2009-09-23 00:00:00.000,2010-04-25 00:00:00.000
80,2009-09-23 00:00:00.000,5,Pike,675.0,597.0,1696.0,female,2009-09-23 00:00:00.000,2010-08-17 00:00:00.000
62,2009-09-23 00:00:00.000,5,Pike,581.0,523.0,1118.0,female,2009-09-23 00:00:00.000,2011-05-07 00:00:00.000
56,2009-09-24 00:00:00.000,5,Pike,443.0,389.0,468.0,female,2009-09-24 00:00:00.000,2011-06-25 00:00:00.000
34,2009-09-24 00:00:00.000,5,Pike,569.0,505.0,990.0,female,2009-09-24 00:00:00.000,2011-03-01 00:00:00.000
49,2009-09-24 00:00:00.000,5,Pike,465.0,410.0,666.0,female,2009-09-24 00:00:00.000,2009-09-29 00:00:00.000
31,2009-09-24 00:00:00.000,5,Pike,528.0,470.0,838.0,female,2009-09-24 00:00:00.000,2011-06-21 00:00:00.000
63,2009-09-24 00:00:00.000,5,Pike,472.0,419.0,509.0,female,2009-09-24 00:00:00.000,2011-04-25 00:00:00.000
28,2009-09-24 00:00:00.000,5,Pike,703.0,635.0,1820.0,female,2009-09-24 00:00:00.000,2011-02-09 00:00:00.000
52,2009-09-24 00:00:00.000,5,Pike,490.0,432.0,646.0,female,2009-09-24 00:00:00.000,2009-12-25 00:00:00.000
47,2009-09-24 00:00:00.000,5,Pike,477.0,418.0,568.0,female,2009-09-24 00:00:00.000,2010-05-27 00:00:00.000
22,2009-09-24 00:00:00.000,5,Pike,423.0,375.0,418.0,female,2009-09-24 00:00:00.000,2009-10-27 00:00:00.000
21,2009-09-24 00:00:00.000,5,Pike,586.0,520.0,1147.0,female,2009-09-24 00:00:00.000,2010-04-14 00:00:00.000
69,2009-09-24 00:00:00.000,5,Pike,464.0,408.0,524.0,female,2009-09-24 00:00:00.000,2010-11-05 00:00:00.000
74,2009-09-24 00:00:00.000,5,Pike,402.0,352.0,353.0,female,2009-09-24 00:00:00.000,2010-08-17 00:00:00.000
24,2009-09-24 00:00:00.000,5,Pike,757.0,688.0,2170.0,female,2009-09-24 00:00:00.000,2009-10-28 00:00:00.000
37,2009-09-24 00:00:00.000,5,Pike,627.0,554.0,1257.0,female,2009-09-24 00:00:00.000,2010-06-02 00:00:00.000
39,2009-09-24 00:00:00.000,5,Pike,436.0,377.0,456.0,male,2009-09-24 00:00:00.000,2010-05-27 00:00:00.000
19,2009-09-25 00:00:00.000,4,Perch,383.0,347.0,964.0,female,2009-09-25 00:00:00.000,2010-07-09 00:00:00.000
14,2009-09-25 00:00:00.000,4,Perch,400.0,349.0,1005.0,female,2009-09-25 00:00:00.000,2009-10-09 00:00:00.000
18,2009-09-25 00:00:00.000,4,Perch,342.0,301.0,535.0,?,2009-09-25 00:00:00.000,2010-08-25 00:00:00.000
12,2009-09-25 00:00:00.000,4,Perch,325.0,291.0,519.0,female,2009-09-25 00:00:00.000,2009-09-25 00:00:00.000
11,2009-09-25 00:00:00.000,4,Perch,389.0,338.0,860.0,female,2009-09-25 00:00:00.000,2010-08-31 00:00:00.000
17,2009-09-25 00:00:00.000,4,Perch,348.0,311.0,606.0,female,2009-09-25 00:00:00.000,2009-10-16 00:00:00.000
57,2009-09-25 00:00:00.000,5,Pike,768.0,700.0,2780.0,female,2009-09-25 00:00:00.000,2010-05-18 00:00:00.000
16,2009-09-25 00:00:00.000,4,Perch,394.0,353.0,904.0,female,2009-09-25 00:00:00.000,2010-09-21 00:00:00.000
20,2009-09-25 00:00:00.000,4,Perch,325.0,291.0,505.0,male,2009-09-25 00:00:00.000,2010-09-13 00:00:00.000
13,2009-09-25 00:00:00.000,4,Perch,332.0,296.0,547.0,female,2009-09-25 00:00:00.000,2010-07-15 00:00:00.000
15,2009-09-25 00:00:00.000,4,Perch,353.0,310.0,697.0,female,2009-09-25 00:00:00.000,2010-08-28 00:00:00.000
48,2009-09-25 00:00:00.000,5,Pike,772.0,690.0,2850.0,female,2009-09-25 00:00:00.000,2010-09-24 00:00:00.000
76,2009-10-28 00:00:00.000,5,Pike,425.0,368.0,387.0,female,2009-10-23 00:00:00.000,2010-08-17 00:00:00.000
84,2009-10-28 00:00:00.000,3,Catfish,1016.0,945.0,7050.0,?,2009-10-28 00:00:00.000,2011-02-14 00:00:00.000
66,2009-10-28 00:00:00.000,5,Pike,614.0,536.0,1367.0,female,2009-10-28 00:00:00.000,2010-10-16 00:00:00.000
38,2009-10-28 00:00:00.000,5,Pike,740.0,671.0,2517.0,female,2009-10-28 00:00:00.000,2010-08-04 00:00:00.000
83,2009-10-28 00:00:00.000,3,Catfish,1125.0,1047.0,11170.0,?,2009-10-28 00:00:00.000,2011-03-21 00:00:00.000
42,2009-10-28 00:00:00.000,5,Pike,664.0,586.0,1818.0,female,2009-10-28 00:00:00.000,2011-04-22 00:00:00.000
78,2009-10-28 00:00:00.000,5,Pike,575.0,505.0,1158.0,female,2009-10-29 00:00:00.000,2011-03-30 00:00:00.000
60,2009-10-29 00:00:00.000,5,Pike,688.0,608.0,1790.0,female,2009-10-29 00:00:00.000,2010-10-08 00:00:00.000
54,2009-10-29 00:00:00.000,5,Pike,736.0,664.0,2297.0,female,2009-10-29 00:00:00.000,2011-03-13 00:00:00.000
29,2009-10-29 00:00:00.000,5,Pike,490.0,427.0,683.0,female,2009-10-29 00:00:00.000,2011-07-16 00:00:00.000
51,2009-10-29 00:00:00.000,5,Pike,742.0,660.0,2284.0,female,2009-10-29 00:00:00.000,2011-06-19 00:00:00.000
44,2009-10-30 00:00:00.000,5,Pike,594.0,525.0,1300.0,female,2009-10-30 00:00:00.000,2010-12-28 00:00:00.000
55,2009-10-30 00:00:00.000,5,Pike,553.0,490.0,1056.0,female,2009-10-29 00:00:00.000,2011-09-15 00:00:00.000
79,2009-10-30 00:00:00.000,5,Pike,712.0,634.0,2409.0,female,2009-10-30 00:00:00.000,2010-11-27 00:00:00.000
35,2009-11-10 00:00:00.000,5,Pike,621.0,551.0,1603.0,female,2009-11-10 00:00:00.000,2011-03-05 00:00:00.000
4,2009-11-10 00:00:00.000,4,Perch,321.0,282.0,444.0,female,2009-11-10 00:00:00.000,2010-04-23 00:00:00.000
59,2009-11-10 00:00:00.000,5,Pike,573.0,522.0,1197.0,female,2009-11-10 00:00:00.000,2010-12-16 00:00:00.000
7,2009-11-11 00:00:00.000,4,Perch,382.0,342.0,916.0,female,2009-11-11 00:00:00.000,2010-08-17 00:00:00.000
5,2009-11-11 00:00:00.000,4,Perch,340.0,302.0,518.0,female,2009-11-11 00:00:00.000,2010-03-31 00:00:00.000
1,2009-11-11 00:00:00.000,4,Perch,382.0,340.0,888.0,female,2009-11-11 00:00:00.000,2010-04-12 00:00:00.000
3,2009-11-11 00:00:00.000,4,Perch,381.0,339.0,917.0,female,2009-11-11 00:00:00.000,2010-03-26 00:00:00.000
8,2009-11-11 00:00:00.000,4,Perch,331.0,294.0,511.0,female,2009-11-11 00:00:00.000,2010-07-27 00:00:00.000
30,2009-11-11 00:00:00.000,5,Pike,704.0,636.0,2392.0,female,2009-11-13 00:00:00.000,2010-07-18 00:00:00.000
58,2009-11-11 00:00:00.000,5,Pike,650.0,575.0,1671.0,female,2009-11-13 00:00:00.000,2011-01-11 00:00:00.000
75,2009-11-12 00:00:00.000,5,Pike,575.0,510.0,1061.0,female,2009-11-13 00:00:00.000,2011-01-19 00:00:00.000
33,2009-11-12 00:00:00.000,5,Pike,803.0,725.0,2449.0,female,2009-11-13 00:00:00.000,2010-10-21 00:00:00.000
25,2009-11-12 00:00:00.000,5,Pike,547.0,420.0,982.0,female,2009-11-13 00:00:00.000,2011-03-05 00:00:00.000
95,2010-05-26 00:00:00.000,3,Catfish,1510.0,1400.0,20383.0,?,2010-05-27 00:00:00.000,2011-04-10 00:00:00.000
96,2010-05-26 00:00:00.000,3,Catfish,1170.0,1095.0,10735.0,?,2010-05-26 00:00:00.000,2010-07-06 00:00:00.000
99,2010-05-27 00:00:00.000,2,Mirror carp,921.0,805.0,15183.0,?,2010-05-29 00:00:00.000,2011-11-07 00:00:00.000
100,2010-05-28 00:00:00.000,2,Mirror carp,832.0,725.0,10338.0,male,2010-05-28 00:00:00.000,2012-05-18 00:00:00.000
98,2010-06-11 00:00:00.000,2,Mirror carp,920.0,792.0,12501.0,?,2010-06-11 00:00:00.000,2012-01-14 00:00:00.000
81,2010-06-11 00:00:00.000,5,Pike,605.0,531.0,1094.0,female,,
97,2010-07-23 00:00:00.000,3,Catfish,1450.0,1360.0,20140.0,?,2010-07-23 00:00:00.000,2011-06-25 00:00:00.000
92,2010-09-29 00:00:00.000,3,Catfish,1200.0,1115.0,10841.0,?,2010-09-29 00:00:00.000,2011-11-16 00:00:00.000
93,2010-09-29 00:00:00.000,3,Catfish,1284.0,1190.0,13756.0,?,2010-09-29 00:00:00.000,2011-10-03 00:00:00.000
90,2010-09-29 00:00:00.000,3,Catfish,1333.0,1241.0,16015.0,female,2010-09-29 00:00:00.000,2011-07-03 00:00:00.000
91,2010-09-29 00:00:00.000,3,Catfish,1224.0,1121.0,11032.0,?,2010-09-29 00:00:00.000,2011-11-16 00:00:00.000
94,2010-09-29 00:00:00.000,3,Catfish,1241.0,1153.0,10842.0,?,2010-09-29 00:00:00.000,2011-11-16 00:00:00.000
89,2010-11-15 00:00:00.000,3,Catfish,1111.0,1012.0,8240.0,?,2010-11-15 00:00:00.000,2012-09-20 00:00:00.000
86,2010-11-15 00:00:00.000,3,Catfish,1113.0,1018.0,9010.0,?,2010-11-15 00:00:00.000,2011-06-12 00:00:00.000
85,2010-11-15 00:00:00.000,3,Catfish,1002.0,888.0,7960.0,?,2010-11-15 00:00:00.000,2011-11-16 00:00:00.000
87,2010-11-15 00:00:00.000,3,Catfish,938.0,875.0,6810.0,?,2010-11-15 00:00:00.000,2011-11-14 00:00:00.000
88,2010-11-15 00:00:00.000,3,Catfish,1078.0,983.0,9960.0,?,2010-11-15 00:00:00.000,2012-01-11 00:00:00.000
236,2011-05-26 00:00:00.000,5,Pike,504.0,445.0,807.0,female,2011-05-27 00:00:00.000,2012-06-03 00:00:00.000
242,2011-05-26 00:00:00.000,5,Pike,437.0,386.0,412.0,female,2011-06-02 00:00:00.000,2011-10-31 00:00:00.000
185,2011-05-27 00:00:00.000,5,Pike,671.0,590.0,1693.0,female,2011-10-18 00:00:00.000,2014-07-31 00:00:00.000
256,2011-05-27 00:00:00.000,5,Pike,446.0,394.0,490.0,female (?),2011-05-28 00:00:00.000,2011-06-11 00:00:00.000
231,2011-05-27 00:00:00.000,5,Pike,478.0,424.0,630.0,female,2011-05-28 00:00:00.000,2012-04-22 00:00:00.000
253,2011-05-27 00:00:00.000,5,Pike,528.0,465.0,846.0,female,2011-05-28 00:00:00.000,2012-10-02 00:00:00.000
227,2011-05-27 00:00:00.000,5,Pike,409.0,364.0,419.0,male,2011-09-19 00:00:00.000,2013-05-14 00:00:00.000
104,2011-05-28 00:00:00.000,5,Pike,451.0,398.0,509.0,female,2011-05-29 00:00:00.000,2012-10-10 00:00:00.000
124,2011-05-28 00:00:00.000,5,Pike,438.0,385.0,583.0,male,2012-01-29 00:00:00.000,2012-04-13 00:00:00.000
239,2011-05-28 00:00:00.000,5,Pike,436.0,378.0,453.0,female,2011-05-28 00:00:00.000,2013-03-30 00:00:00.000
213,2011-05-28 00:00:00.000,5,Pike,455.0,400.0,516.0,female,2011-10-18 00:00:00.000,2013-12-08 00:00:00.000
182,2011-05-28 00:00:00.000,5,Pike,470.0,416.0,576.0,female,2011-09-20 00:00:00.000,2012-04-01 00:00:00.000
246,2011-05-28 00:00:00.000,5,Pike,651.0,583.0,1750.0,female,2011-09-18 00:00:00.000,2013-04-14 00:00:00.000
226,2011-05-29 00:00:00.000,5,Pike,469.0,417.0,551.0,male,2011-05-26 00:00:00.000,2011-07-16 00:00:00.000
106,2011-05-29 00:00:00.000,5,Pike,415.0,360.0,416.0,male,2011-10-31 00:00:00.000,2012-06-05 00:00:00.000
102,2011-05-29 00:00:00.000,5,Pike,464.0,411.0,546.0,female,,
244,2011-05-29 00:00:00.000,5,Pike,465.0,407.0,572.0,female,2011-05-28 00:00:00.000,2012-04-13 00:00:00.000
114,2011-05-31 00:00:00.000,5,Pike,585.0,513.0,1205.0,female,2011-10-18 00:00:00.000,2011-11-16 00:00:00.000
238,2011-06-05 00:00:00.000,5,Pike,498.0,439.0,673.0,female,2011-05-29 00:00:00.000,2013-01-28 00:00:00.000
250,2011-06-05 00:00:00.000,5,Pike,432.0,378.0,442.0,female,2012-01-21 00:00:00.000,2013-04-13 00:00:00.000
101,2011-06-08 00:00:00.000,5,Pike,535.0,468.0,872.0,female,2011-06-16 00:00:00.000,2013-12-08 00:00:00.000
241,2011-06-08 00:00:00.000,5,Pike,469.0,0.0,578.0,female,2011-06-10 00:00:00.000,2013-10-23 00:00:00.000
243,2011-06-16 00:00:00.000,5,Pike,445.0,399.0,440.0,female,2011-06-27 00:00:00.000,2013-10-23 00:00:00.000
234,2011-06-16 00:00:00.000,5,Pike,453.0,399.0,442.0,female,2011-06-27 00:00:00.000,2011-08-04 00:00:00.000
260,2011-06-16 00:00:00.000,5,Pike,572.0,505.0,998.0,male,2011-07-01 00:00:00.000,2013-06-27 00:00:00.000
252,2011-09-13 00:00:00.000,5,Pike,619.0,551.0,1371.0,female,2011-09-29 00:00:00.000,2013-09-30 00:00:00.000
107,2011-09-13 00:00:00.000,5,Pike,451.0,397.0,491.0,female,,
113,2011-09-13 00:00:00.000,5,Pike,405.0,354.0,390.0,female,2011-10-29 00:00:00.000,2013-12-02 00:00:00.000
229,2011-09-15 00:00:00.000,5,Pike,444.0,391.0,409.0,female,,
105,2011-09-16 00:00:00.000,5,Pike,442.0,0.0,471.0,female,2011-09-29 00:00:00.000,2012-03-27 00:00:00.000
110,2011-09-16 00:00:00.000,5,Pike,418.0,364.0,427.0,female,,
220,2011-09-16 00:00:00.000,5,Pike,571.0,510.0,1134.0,female,2011-10-18 00:00:00.000,2012-03-10 00:00:00.000
190,2011-09-16 00:00:00.000,5,Pike,455.0,392.0,505.0,female,2011-10-18 00:00:00.000,2011-11-23 00:00:00.000
125,2011-10-17 00:00:00.000,5,Pike,474.0,410.0,681.0,female,2011-10-18 00:00:00.000,2012-04-22 00:00:00.000
232,2011-10-17 00:00:00.000,5,Pike,457.0,403.0,559.0,female,2011-10-17 00:00:00.000,2014-08-20 00:00:00.000
247,2011-10-17 00:00:00.000,5,Pike,449.0,394.0,452.0,female,2011-10-18 00:00:00.000,2012-01-16 00:00:00.000
129,2011-10-17 00:00:00.000,5,Pike,420.0,365.0,440.0,male,2011-10-18 00:00:00.000,2012-04-12 00:00:00.000
204,2011-10-17 00:00:00.000,5,Pike,504.0,444.0,648.0,female,2011-10-18 00:00:00.000,2011-10-20 00:00:00.000
151,2011-10-17 00:00:00.000,5,Pike,388.0,337.0,314.0,male,2011-10-18 00:00:00.000,2012-04-17 00:00:00.000
162,2011-10-17 00:00:00.000,5,Pike,513.0,446.0,814.0,male,2011-10-18 00:00:00.000,2013-03-19 00:00:00.000
137,2011-10-17 00:00:00.000,5,Pike,617.0,552.0,1474.0,female,2011-10-18 00:00:00.000,2012-05-07 00:00:00.000
120,2011-10-17 00:00:00.000,5,Pike,467.0,412.0,467.0,female,2011-10-18 00:00:00.000,2013-12-08 00:00:00.000
179,2011-10-17 00:00:00.000,5,Pike,674.0,598.0,1525.0,female,2011-10-18 00:00:00.000,2013-07-14 00:00:00.000
209,2011-10-17 00:00:00.000,5,Pike,530.0,465.0,802.0,female,2011-10-18 00:00:00.000,2012-03-14 00:00:00.000
150,2011-10-17 00:00:00.000,5,Pike,450.0,392.0,537.0,male,2011-10-18 00:00:00.000,2012-04-04 00:00:00.000
158,2011-10-17 00:00:00.000,5,Pike,534.0,465.0,904.0,male,2011-10-18 00:00:00.000,2012-03-06 00:00:00.000
251,2011-10-17 00:00:00.000,5,Pike,575.0,508.0,1112.0,female,2011-10-18 00:00:00.000,2013-06-03 00:00:00.000
195,2011-10-17 00:00:00.000,5,Pike,445.0,385.0,487.0,male,2011-10-18 00:00:00.000,2012-04-14 00:00:00.000
175,2011-10-17 00:00:00.000,5,Pike,388.0,336.0,319.0,female,2011-10-18 00:00:00.000,2012-03-21 00:00:00.000
122,2011-10-17 00:00:00.000,5,Pike,392.0,338.0,330.0,female,2011-10-18 00:00:00.000,2011-12-14 00:00:00.000
180,2011-10-17 00:00:00.000,5,Pike,450.0,396.0,520.0,female,2011-10-18 00:00:00.000,2012-01-27 00:00:00.000
127,2011-10-17 00:00:00.000,5,Pike,520.0,458.0,520.0,female,2011-10-18 00:00:00.000,2013-12-08 00:00:00.000
119,2011-10-17 00:00:00.000,5,Pike,428.0,369.0,417.0,male,2011-10-18 00:00:00.000,2013-12-08 00:00:00.000
117,2011-10-17 00:00:00.000,5,Pike,412.0,357.0,348.0,female,2011-10-18 00:00:00.000,2011-11-22 00:00:00.000
136,2011-10-17 00:00:00.000,5,Pike,505.0,445.0,828.0,male,2011-10-18 00:00:00.000,2013-12-08 00:00:00.000
218,2011-10-17 00:00:00.000,5,Pike,415.0,360.0,389.0,female,2011-10-18 00:00:00.000,2011-11-16 00:00:00.000
196,2011-10-17 00:00:00.000,5,Pike,448.0,392.0,503.0,female,2011-10-18 00:00:00.000,2013-11-11 00:00:00.000
230,2011-10-17 00:00:00.000,5,Pike,397.0,348.0,369.0,male,2011-10-18 00:00:00.000,2011-12-03 00:00:00.000
155,2011-10-17 00:00:00.000,5,Pike,557.0,494.0,1201.0,male,2011-10-18 00:00:00.000,2012-04-26 00:00:00.000
